id	num	neg.score	neg.p.value	neg.fdr	neg.rank	neg.goodsgrna	neg.lfc	pos.score	pos.p.value	pos.fdr	pos.rank	pos.goodsgrna	pos.lfc
UBE2U	6	0.62791	0.35867	0.528412	13897	1	-0.020262	0.28919	0.71928	1	8985	2	-0.020262
UBE2V1	6	0.00059606	1.23E-01	0.000561	446	4	-0.60453	0.42905	0.80146	1	11132	1	-0.60453
UBE2V2	6	0.065348	0.010058	0.06159	3397	4	-0.21652	0.4975	0.84697	1	12295	1	-0.21652
UBE2W	6	0.085692	0.021984	0.112728	3983	3	-0.14845	0.2748	0.71079	1	8748	2	-0.14845
UBE2Z	6	0.033533	0.0041842	0.038562	2253	2	-0.08041	0.89086	0.97604	1	17705	0	-0.08041
UBE3A	6	0.95865	0.80448	0.860868	19267	0	0.18872	0.092211	0.41937	1	4255	3	0.18872
UBE3B	6	0.18438	0.057214	0.187495	6319	2	-0.065335	0.19651	0.61261	1	7062	2	-0.065335
UBE3C	6	0.94068	0.75363	0.827205	18802	0	0.19482	0.084137	0.40425	1	4007	3	0.19482
UBE3D	6	0.19506	0.070044	0.220056	6566	2	-0.045341	0.67557	0.91075	1	14434	1	-0.045341
UBE4A	6	0.2887	0.12583	0.298336	8622	2	-0.13099	0.33179	0.74538	1	9655	2	-0.13099
UBE4B	6	0.029161	0.0035515	0.035551	2061	4	-0.30577	0.067574	0.37843	1	3548	2	-0.30577
UBFD1	6	0.19849	0.075757	0.232265	6641	3	-0.096389	0.8182	0.94656	1	16288	1	-0.096389
UBIAD1	6	0.88937	0.62878	0.740685	17545	0	0.064845	0.76683	0.92917	1	15531	1	0.064845
UBL3	6	0.114	0.03331	0.144821	4659	3	-0.076301	0.30525	0.73	1	9248	2	-0.076301
UBL4A	6	0.20943	0.080142	0.235779	6885	1	0.10893	0.18744	0.59378	1	6827	3	0.10893
UBL4B	6	0.80267	0.51761	0.66946	15871	1	0.17467	0.076482	0.39198	1	3802	3	0.17467
UBL5	6	0.0070038	0.00038459	0.007227	1093	4	-0.82979	0.98047	0.998	1	19720	0	-0.82979
UBL7	6	0.82215	0.53076	0.678087	16173	1	0.11671	0.45853	0.82258	1	11662	2	0.11671
UBLCP1	6	0.5398	0.30535	0.491931	12626	2	0.031	0.099295	0.4438	1	4448	3	0.031
UBN1	6	0.80338	0.51761	0.66946	15885	1	-0.027827	0.30409	0.73	1	9225	2	-0.027827
UBN2	6	0.81021	0.52016	0.669893	15989	1	0.099034	0.34056	0.74996	1	9774	2	0.099034
UBOX5	6	0.10878	0.027253	0.124645	4534	3	-0.124	0.64109	0.90112	1	14058	1	-0.124
UBP1	6	0.24807	0.10336	0.27011	7810	2	-0.11218	0.95323	0.99333	1	19073	0	-0.11218
UBQLN1	6	0.16398	0.051581	0.181618	5842	1	0.21041	0.046127	0.29636	1	2634	4	0.21041
UBQLN2	6	0.91758	0.69435	0.786959	18205	0	0.041244	0.79418	0.93764	1	15897	1	0.041244
UBQLN3	6	0.25824	0.10882	0.274691	8088	2	0.030752	0.54005	0.87465	1	13007	2	0.030752
UBQLN4	6	0.10492	0.02681	0.124616	4437	3	-0.096118	0.20519	0.62671	1	7299	3	-0.096118
UBQLNL	6	0.15751	0.050539	0.18063	5693	2	0.05347	0.098855	0.44237	1	4431	3	0.05347
UBR1	6	0.86835	0.59715	0.72139	17057	1	0.073029	0.35534	0.75872	1	10001	2	0.073029
UBR2	6	0.85964	0.58124	0.711461	16883	1	0.21045	0.093863	0.42463	1	4297	3	0.21045
UBR3	6	0.21894	0.081399	0.235779	7119	2	0.19611	0.033733	0.23083	1	2071	4	0.19611
UBR4	6	0.00083171	2.34E-01	0.00097	490	5	-0.43874	0.81093	0.9452	1	16165	1	-0.43874
UBR5	6	0.86234	0.59186	0.72077	16937	1	0.21484	0.024522	0.18298	1	1621	3	0.21484
UBR7	6	0.90319	0.6665	0.768308	17857	0	0.13154	0.42759	0.80085	1	11107	2	0.13154
UBTD1	6	0.65301	0.3666	0.534223	14106	1	0.11254	0.85954	0.96235	1	17048	1	0.11254
UBTD2	6	0.16169	0.050931	0.18063	5780	2	0.069263	0.28905	0.71928	1	8982	2	0.069263
UBTF	6	0.021695	0.0021901	0.02507	1769	4	-0.38411	0.91699	0.98419	1	18277	0	-0.38411
UBXN1	6	0.25911	0.10882	0.274691	8112	1	-0.18301	0.9704	0.99638	1	19473	0	-0.18301
UBXN10	6	0.34967	0.16186	0.342425	9604	1	0.025024	0.38589	0.77192	1	10479	2	0.025024
UBXN11	6	0.99228	0.9486	0.963902	20226	0	0.20186	0.037509	0.24996	1	2228	4	0.20186
UBXN2A	6	0.14719	0.045059	0.170559	5464	3	-0.25861	0.28477	0.71557	1	8922	1	-0.25861
UBXN2B	6	0.77312	0.48308	0.643289	15438	1	-0.012921	0.87295	0.96741	1	17327	1	-0.012921
UBXN4	6	0.90254	0.6665	0.768308	17845	0	0.23088	0.043898	0.28187	1	2537	4	0.23088
UBXN6	6	0.72257	0.43261	0.600458	14834	1	0.13488	0.073267	0.38882	1	3708	3	0.13488
UBXN7	6	0.23918	0.097799	0.262543	7595	2	0.0063032	0.66285	0.90658	1	14288	1	0.0063032
UBXN8	6	0.10521	0.02681	0.124616	4444	2	0.0358	0.10903	0.46423	1	4703	3	0.0358
UCHL1	6	0.38573	0.17504	0.353506	10187	1	0.16829	0.0041049	0.054864	1	470	3	0.16829
UCHL3	6	0.73515	0.46183	0.632667	14976	1	-0.12452	0.84479	0.95686	1	16745	1	-0.12452
UCHL5	6	0.048627	0.0063196	0.046878	2804	2	0.11072	0.21599	0.6443	1	7575	3	0.11072
UCK1	6	0.91929	0.7032	0.793313	18256	0	0.044951	0.4459	0.81628	1	11438	2	0.044951
UCK2	6	0.020263	0.0020773	0.025028	1718	2	-0.19931	0.96464	0.99566	1	19344	0	-0.19931
UCKL1	6	0.22619	0.088226	0.249659	7278	3	-0.06099	0.15263	0.54482	1	5873	1	-0.06099
UCMA	6	0.79111	0.49895	0.654821	15691	1	0.19528	0.041278	0.26473	1	2409	3	0.19528
UCN	6	0.90052	0.65918	0.765083	17798	0	0.0023715	0.45851	0.82258	1	11659	2	0.0023715
UCN2	6	0.15232	0.048293	0.17852	5573	3	-0.12612	0.2989	0.72293	1	9158	1	-0.12612
UCN3	6	0.92115	0.70534	0.794933	18301	0	0.088083	0.11091	0.46884	1	4758	3	0.088083
UCP1	6	0.24032	0.0978	0.262543	7627	3	-0.11981	0.12847	0.50625	1	5229	2	-0.11981
UCP2	6	0.15953	0.050539	0.18063	5730	3	-0.11765	0.80502	0.9424	1	16074	1	-0.11765
UCP3	6	0.096333	0.024219	0.118903	4231	1	0.16242	0.05793	0.34216	1	3157	4	0.16242
UEVLD	6	0.40127	0.19043	0.374465	10443	2	-0.057044	0.54401	0.8779	1	13074	1	-0.057044
UFC1	6	0.1084	0.027253	0.124645	4522	3	-0.33261	0.15274	0.54482	1	5874	2	-0.33261
UFD1L	6	0.16331	0.050931	0.18063	5822	3	-0.27914	0.96105	0.99482	1	19261	0	-0.27914
UFL1	6	0.27083	0.11702	0.287484	8338	2	-0.063461	0.80356	0.94098	1	16045	1	-0.063461
UFM1	6	0.067432	0.010451	0.062819	3467	3	-0.29588	0.86578	0.96543	1	17166	1	-0.29588
UFSP1	6	0.18733	0.058383	0.189305	6392	2	-0.006027	0.11865	0.48569	1	4975	2	-0.006027
UFSP2	6	0.3009	0.1342	0.310179	8828	1	-0.027382	0.73565	0.92345	1	15137	1	-0.027382
UGCG	6	0.52911	0.2904	0.476137	12454	1	0.14254	0.061316	0.35753	1	3312	4	0.14254
UGDH	6	0.815	0.52284	0.670949	16065	1	0.20595	0.037037	0.24945	1	2211	4	0.20595
UGGT1	6	0.085365	0.021984	0.112728	3976	1	0.10535	0.13758	0.51673	1	5475	1	0.10535
UGGT2	6	0.334	0.14638	0.323082	9335	2	0.15958	0.20164	0.61951	1	7202	3	0.15958
UGP2	6	0.14043	0.043809	0.168751	5284	3	-0.052493	0.63057	0.89837	1	13953	1	-0.052493
UGT1A1	3	0.88503	0.72695	0.811452	17432	0	0.053526	0.60566	0.78863	1	13730	1	0.053526
UGT2A1	1	0.83939	0.75637	0.829476	16479	0	0.34271	0.16061	0.24363	1	6082	1	0.34271
UGT2A2	1	0.62636	0.45855	0.629774	13886	0	0.089507	0.37364	0.54145	1	10289	0	0.089507
UGT2A3	6	0.92393	0.71697	0.804813	18374	0	-0.01501	0.19576	0.612	1	7043	2	-0.01501
UGT2B10	5	0.010336	0.00081524	0.012804	1315	2	-0.15329	0.6405	0.86893	1	14051	1	-0.15329
UGT2B11	5	0.15554	0.04991	0.18063	5653	1	0.090895	0.37079	0.73604	1	10231	2	0.090895
UGT2B15	4	0.87848	0.65335	0.761059	17270	0	0.049365	0.55788	0.79354	1	13283	1	0.049365
UGT2B17	4	0.52067	0.25523	0.438244	12320	1	0.04972	0.25984	0.59874	1	8518	2	0.04972
UGT2B28	4	0.81714	0.55862	0.692829	16104	0	0.035515	0.076767	0.34372	1	3808	1	0.035515
UGT2B4	6	0.81371	0.52016	0.669893	16044	1	0.19546	0.17669	0.58174	1	6530	3	0.19546
UGT2B7	6	0.14347	0.04381	0.168751	5373	2	-0.034875	0.12252	0.49566	1	5069	2	-0.034875
UGT3A1	6	0.10349	0.026809	0.124616	4403	3	-0.004996	0.46329	0.82539	1	11743	2	-0.004996
UGT3A2	6	0.13546	0.03861	0.154193	5158	2	-0.010881	0.79504	0.93832	1	15912	1	-0.010881
UGT8	6	0.91767	0.69435	0.786959	18210	0	-0.046047	0.40162	0.78205	1	10726	1	-0.046047
UHMK1	6	0.76083	0.4725	0.637049	15282	1	0.13971	0.018271	0.15553	1	1316	3	0.13971
UHRF1	6	0.00047096	9.40E-02	0.000465	406	4	-0.47907	0.68574	0.91198	1	14555	1	-0.47907
UHRF1BP1	6	0.44732	0.2196	0.404427	11151	1	0.053512	0.24753	0.6869	1	8331	1	0.053512
UHRF1BP1L	6	0.50161	0.2588	0.441798	12013	2	0.17821	0.015992	0.1406	1	1214	4	0.17821
UHRF2	6	0.23588	0.09474	0.258006	7524	3	-0.080082	0.32735	0.74117	1	9588	2	-0.080082
UIMC1	6	0.00049972	9.89E-03	0.000483	416	4	-0.40482	0.94604	0.99199	1	18892	0	-0.40482
ULBP1	6	0.086074	0.021984	0.112728	3991	3	-0.090638	0.31528	0.73647	1	9409	1	-0.090638
ULBP2	6	0.049203	0.0065062	0.047775	2824	4	-0.20449	0.86628	0.96543	1	17177	1	-0.20449
ULBP3	6	0.41156	0.20571	0.393747	10592	2	-0.043124	0.84339	0.9562	1	16717	1	-0.043124
ULK1	6	2.83E-02	2.41E-03	3.2e-05	71	4	-0.51052	0.99733	0.99992	1	20282	0	-0.51052
ULK2	6	0.079898	0.019646	0.105176	3843	2	-0.14594	0.9057	0.98038	1	18037	0	-0.14594
ULK4	6	0.0075884	0.00044584	0.008138	1126	4	-0.48722	0.98989	0.99919	1	19983	0	-0.48722
UMOD	6	0.56657	0.33031	0.512245	13091	1	0.22759	0.062663	0.36259	1	3371	4	0.22759
UMODL1	6	0.95157	0.782	0.84453	19085	0	0.11475	0.14652	0.53167	1	5718	3	0.11475
UMPS	6	0.079961	0.019646	0.105176	3845	3	-0.10168	0.42601	0.79958	1	11081	1	-0.10168
UNC119	6	0.51154	0.26486	0.445173	12179	2	0.26704	0.036877	0.24945	1	2202	4	0.26704
UNC119B	6	0.99354	0.95302	0.966621	20260	0	0.19591	0.025284	0.18872	1	1657	4	0.19591
UNC13A	6	0.46918	0.23944	0.423869	11493	1	0.13439	0.17218	0.57109	1	6422	3	0.13439
UNC13B	6	0.99625	0.96915	0.977961	20346	0	0.19288	0.05652	0.33318	1	3098	4	0.19288
UNC13C	6	0.98211	0.90483	0.934504	19906	0	0.15549	0.40902	0.78583	1	10841	2	0.15549
UNC13D	6	0.05107	0.0069349	0.049424	2895	4	-0.33984	0.99795	0.99994	1	20316	0	-0.33984
UNC45A	6	0.41448	0.20571	0.393747	10638	2	-0.14466	0.74081	0.92446	1	15202	1	-0.14466
UNC45B	6	0.53478	0.29339	0.478214	12555	2	0.068136	0.17861	0.58395	1	6591	3	0.068136
UNC50	6	0.35064	0.16186	0.342425	9618	1	-0.069853	0.88231	0.97113	1	17536	0	-0.069853
UNC5A	6	0.20622	0.077645	0.234775	6821	1	0.094374	0.095638	0.4312	1	4342	3	0.094374
UNC5B	6	0.80356	0.51761	0.66946	15891	1	-0.041553	0.8356	0.95179	1	16563	1	-0.041553
UNC5C	6	0.57745	0.33347	0.513887	13291	2	-0.077563	0.76365	0.92917	1	15494	1	-0.077563
UNC5CL	6	0.98207	0.90483	0.934504	19903	0	0.088098	0.26853	0.70713	1	8648	2	0.088098
UNC5D	6	0.47295	0.23944	0.423869	11561	1	0.074783	0.49848	0.84811	1	12312	2	0.074783
UNC79	6	0.97486	0.88258	0.920881	19702	0	0.092033	0.19702	0.61579	1	7071	2	0.092033
UNC80	6	0.51184	0.26486	0.445173	12187	1	0.13566	0.49475	0.84445	1	12249	2	0.13566
UNC93A	6	0.60707	0.3508	0.522862	13701	1	0.026428	0.80327	0.94098	1	16041	1	0.026428
UNC93B1	6	0.12796	0.035841	0.147585	4988	3	-0.19743	0.47489	0.83363	1	11934	2	-0.19743
UNCX	6	0.75734	0.4725	0.637049	15235	1	-0.01443	0.58833	0.89119	1	13584	1	-0.01443
UNG	6	0.67877	0.39555	0.564739	14364	1	0.050871	0.43655	0.80828	1	11267	1	0.050871
UNK	6	0.53996	0.30535	0.491931	12631	2	-0.072216	0.38007	0.76926	1	10391	2	-0.072216
UNKL	6	0.76937	0.47779	0.639564	15389	1	0.0178	0.67465	0.91075	1	14428	1	0.0178
UPB1	6	0.09906	0.025042	0.121289	4290	2	0.003602	0.25986	0.6989	1	8520	2	0.003602
UPF1	6	0.0053824	0.00024667	0.005275	958	5	-0.36822	0.99828	0.99996	1	20331	0	-0.36822
UPF2	6	0.40501	0.19509	0.381658	10494	2	-0.11895	0.9499	0.99273	1	18993	0	-0.11895
UPF3A	6	0.12717	0.035336	0.146502	4968	3	-0.2493	0.14732	0.53483	1	5734	1	-0.2493
UPF3B	6	0.24128	0.10208	0.27011	7648	1	0.054155	0.087376	0.41312	1	4115	2	0.054155
UPK1A	6	0.50209	0.26195	0.444663	12022	2	-0.043397	0.45436	0.82257	1	11589	1	-0.043397
UPK1B	6	0.71488	0.42989	0.59806	14729	1	0.09272	0.43303	0.80456	1	11201	2	0.09272
UPK2	6	0.72456	0.43802	0.606488	14858	1	-0.056433	0.91546	0.98409	1	18248	0	-0.056433
UPK3A	6	0.34575	0.15932	0.342425	9553	2	-0.16616	0.27147	0.70768	1	8700	2	-0.16616
UPK3B	6	0.084452	0.020994	0.109874	3954	2	-0.16062	0.74557	0.9258	1	15253	1	-0.16062
UPK3BL	6	0.14941	0.047134	0.176847	5509	1	0.11441	0.18993	0.60427	1	6886	3	0.11441
UPP1	6	0.18755	0.058383	0.189305	6398	2	-0.15619	0.44868	0.81942	1	11492	1	-0.15619
UPP2	6	0.22868	0.090482	0.250766	7340	3	-0.13929	0.23878	0.67881	1	8193	1	-0.13929
UPRT	6	0.72672	0.44198	0.611109	14880	1	0.083939	0.19022	0.60528	1	6891	3	0.083939
UQCC2	5	0.95473	0.83471	0.882838	19172	0	0.024434	0.71931	0.89258	1	14929	1	0.024434
UQCR10	6	0.29087	0.12671	0.298336	8660	2	-0.055638	0.81672	0.94655	1	16251	1	-0.055638
UQCR11	6	0.85424	0.57854	0.711051	16783	1	0.13793	0.036636	0.24877	1	2193	3	0.13793
UQCRB	6	0.075679	0.01339	0.074665	3750	1	0.14231	0.20101	0.61951	1	7183	3	0.14231
UQCRC1	6	0.13638	0.043456	0.168751	5181	3	-0.22656	0.87461	0.96843	1	17365	0	-0.22656
UQCRC2	6	0.25256	0.10524	0.271639	7926	3	-0.24537	0.92828	0.98816	1	18503	0	-0.24537
UQCRFS1	6	0.9607	0.80754	0.861588	19325	0	0.11474	0.0653	0.37527	1	3471	2	0.11474
UQCRH	6	0.44116	0.21822	0.403261	11041	2	0.019887	0.30776	0.73329	1	9305	2	0.019887
UQCRHL	6	0.49251	0.25145	0.433206	11875	1	-0.025062	0.27106	0.70768	1	8692	2	-0.025062
UQCRQ	6	0.88561	0.62092	0.736201	17449	1	-0.030768	0.10729	0.46353	1	4654	2	-0.030768
URB1	6	0.029123	0.0035515	0.035551	2060	4	-0.32398	0.87974	0.97048	1	17478	0	-0.32398
URB2	6	0.004189	0.00019266	0.004579	866	2	-0.0019201	0.69535	0.91526	1	14651	1	-0.0019201
URGCP	2	0.48012	0.25061	0.433206	11675	1	-0.047766	0.3872	0.55514	1	10504	1	-0.047766
URGCP-MRPS24	3	0.61852	0.34912	0.522862	13813	1	0.1406	0.12102	0.34596	1	5038	2	0.1406
URI1	6	0.091043	0.022553	0.113742	4110	3	-0.36395	0.28839	0.71928	1	8970	2	-0.36395
URM1	6	0.051381	0.0069354	0.049424	2900	3	-0.14708	0.26223	0.70188	1	8566	1	-0.14708
UROC1	6	0.26748	0.113	0.279329	8289	1	0.01764	0.44831	0.81942	1	11483	2	0.01764
UROD	6	0.031963	0.0041287	0.038413	2196	4	-0.29638	0.99869	0.99997	1	20359	0	-0.29638
UROS	6	0.12496	0.035029	0.146322	4914	3	-0.13601	0.67886	0.9111	1	14488	1	-0.13601
USB1	6	0.69137	0.40342	0.571331	14491	1	-0.067311	0.88655	0.97322	1	17612	0	-0.067311
USE1	6	0.19803	0.075757	0.232265	6631	3	-0.24335	0.71659	0.91938	1	14890	1	-0.24335
USF1	6	0.44757	0.2196	0.404427	11156	1	0.086154	0.30967	0.73467	1	9333	2	0.086154
USF2	6	0.030252	0.0037974	0.037038	2115	4	-0.1758	0.74026	0.92446	1	15189	1	-0.1758
USH1C	6	0.42588	0.20831	0.394653	10817	2	-0.082892	0.86806	0.96641	1	17220	1	-0.082892
USH1G	6	0.078376	0.019645	0.105176	3810	3	-0.17265	0.80954	0.94382	1	16142	1	-0.17265
USH2A	6	0.40287	0.19164	0.37616	10470	2	-0.18116	0.34505	0.7517	1	9844	1	-0.18116
USHBP1	6	0.079404	0.019646	0.105176	3835	3	0.06671	0.13083	0.50776	1	5303	3	0.06671
USMG5	6	0.066271	0.010305	0.062266	3420	4	-0.18624	0.94312	0.99176	1	18819	0	-0.18624
USO1	6	0.052326	0.0071852	0.050661	2934	3	-0.33136	0.93286	0.98933	1	18600	0	-0.33136
USP1	6	0.27888	0.12024	0.291191	8464	2	0.09041	0.12149	0.49357	1	5048	3	0.09041
USP10	6	0.031833	0.0041287	0.038413	2189	4	-0.28528	0.94517	0.99199	1	18872	0	-0.28528
USP11	6	0.4098	0.20226	0.392678	10567	1	0.36705	0.00094783	0.019435	1	198	4	0.36705
USP12	6	0.0066937	0.0003518	0.006763	1069	5	-0.30776	0.44201	0.81255	1	11366	1	-0.30776
USP13	6	0.92263	0.71171	0.800452	18335	0	0.2461	0.016102	0.14186	1	1223	4	0.2461
USP14	6	0.00013868	3.13E-02	0.000227	273	5	-0.88327	0.9977	0.99993	1	20299	0	-0.88327
USP15	6	0.88134	0.61568	0.733331	17353	1	0.090506	0.12826	0.50458	1	5224	2	0.090506
USP16	6	0.98816	0.93081	0.951241	20108	0	0.1777	0.034661	0.23909	1	2107	4	0.1777
USP17L10	6	0.36695	0.16543	0.342425	9893	2	-0.094817	0.17804	0.58237	1	6575	1	-0.094817
USP17L13	2	0.77553	0.59219	0.721002	15476	0	0.042218	0.63544	0.80571	1	13995	0	0.042218
USP17L15	6	0.74974	0.4725	0.637049	15151	1	0.055134	0.18257	0.58744	1	6701	3	0.055134
USP17L1P	4	0.35617	0.17823	0.35938	9711	1	0.13598	0.59016	0.80505	1	13599	1	0.13598
USP17L2	6	0.25666	0.10732	0.27369	8043	3	-0.16161	0.99255	0.99959	1	20078	0	-0.16161
USP17L3	3	0.012791	0.0015516	0.020382	1440	2	-0.21723	0.88218	0.96549	1	17532	0	-0.21723
USP17L4	4	0.85971	0.62427	0.73877	16884	0	0.085296	0.18062	0.49507	1	6652	2	0.085296
USP17L5	1	0.42018	0.24655	0.428586	10735	0	-0.16062	0.57982	0.75345	1	13520	0	-0.16062
USP17L7	6	0.41522	0.20571	0.393747	10648	2	-0.048514	0.90485	0.98016	1	18013	0	-0.048514
USP17L8	6	0.064144	0.010058	0.06159	3348	2	-0.015155	0.17847	0.58395	1	6587	2	-0.015155
USP18	6	0.19409	0.069322	0.218458	6543	2	-0.043001	0.6931	0.91421	1	14628	1	-0.043001
USP19	6	0.012924	0.001012	0.014476	1446	3	-0.17894	0.74772	0.92646	1	15292	1	-0.17894
USP2	6	0.1039	0.026809	0.124616	4417	3	-0.17842	0.88497	0.97234	1	17581	0	-0.17842
USP20	6	0.47267	0.23944	0.423869	11555	2	-0.068763	0.93653	0.98996	1	18670	0	-0.068763
USP21	6	0.27401	0.11777	0.287484	8393	2	-0.00069678	0.40958	0.78583	1	10850	2	-0.00069678
USP22	6	0.99942	0.99334	0.995989	20474	0	0.45949	9.70E-03	1.95E-01	0.010838	37	6	0.45949
USP24	6	0.99986	0.99844	0.999801	20503	0	0.34559	0.00013508	0.0034391	0.804706	84	6	0.34559
USP25	6	0.88795	0.62621	0.739403	17504	1	0.13109	0.083842	0.40354	1	3998	2	0.13109
USP26	6	0.73402	0.45651	0.627355	14960	1	0.2495	0.014648	0.13403	1	1145	4	0.2495
USP27X	6	0.66083	0.37717	0.546408	14180	1	0.076965	0.097005	0.43767	1	4377	2	0.076965
USP28	6	0.12078	0.033907	0.144821	4811	3	-0.12621	0.98232	0.99826	1	19774	0	-0.12621
USP29	6	0.56496	0.3287	0.512245	13064	2	-0.088944	0.46599	0.8271	1	11788	2	-0.088944
USP3	6	0.98256	0.90691	0.935063	19922	0	0.1507	0.54463	0.87827	1	13083	2	0.1507
USP30	6	0.862	0.58926	0.719778	16930	1	0.076991	0.37405	0.76602	1	10299	2	0.076991
USP31	6	0.31627	0.13801	0.314525	9067	1	0.21673	0.17433	0.57582	1	6467	3	0.21673
USP32	6	0.98884	0.93276	0.952196	20126	0	0.33529	0.0055431	0.069703	1	580	5	0.33529
USP33	6	0.52141	0.27533	0.457828	12330	2	-0.057265	0.48799	0.84132	1	12149	1	-0.057265
USP34	6	0.3569	0.16543	0.342425	9726	2	-0.011497	0.14609	0.53031	1	5701	3	-0.011497
USP35	6	0.89757	0.65182	0.759466	17736	0	0.091784	0.52094	0.86274	1	12673	2	0.091784
USP36	6	0.41288	0.20571	0.393747	10615	2	-0.18293	0.44495	0.81628	1	11421	2	-0.18293
USP37	6	0.29308	0.12671	0.298336	8694	2	0.066534	0.068953	0.37843	1	3588	2	0.066534
USP38	6	0.49089	0.24828	0.429733	11848	1	-0.094249	0.47451	0.83296	1	11923	2	-0.094249
USP39	6	0.042418	0.0058041	0.046126	2576	3	-0.2731	0.70782	0.91803	1	14778	1	-0.2731
USP4	6	0.49704	0.25283	0.434821	11929	2	0.11304	0.12405	0.49637	1	5109	2	0.11304
USP40	6	0.36725	0.16543	0.342425	9897	2	0.10566	0.020224	0.16181	1	1428	3	0.10566
USP42	6	0.98672	0.92406	0.946938	20057	0	0.090883	0.31648	0.73647	1	9432	2	0.090883
USP43	6	0.96906	0.84947	0.895205	19542	0	0.1007	0.38564	0.77192	1	10473	2	0.1007
USP44	6	0.13896	0.043457	0.168751	5247	3	-0.12922	0.72561	0.92108	1	15001	1	-0.12922
USP45	6	0.39585	0.18921	0.372852	10345	2	0.07304	0.09953	0.44452	1	4454	3	0.07304
USP46	6	0.10006	0.026073	0.124393	4317	2	0.18547	0.036953	0.24945	1	2208	4	0.18547
USP47	6	0.98558	0.92046	0.945089	20010	0	0.35134	0.00026242	0.0067444	1	109	4	0.35134
USP48	6	0.82463	0.53342	0.678497	16219	1	0.13225	0.52478	0.86623	1	12752	2	0.13225
USP49	6	0.58062	0.3378	0.516169	13342	2	-0.13072	0.97802	0.99777	1	19661	0	-0.13072
USP5	6	0.022459	0.0021906	0.02507	1803	2	-0.11556	0.97958	0.99786	1	19694	0	-0.11556
USP50	6	0.1885	0.062856	0.201988	6421	1	0.21332	0.01979	0.16067	1	1401	3	0.21332
USP51	6	0.75521	0.4725	0.637049	15211	1	0.023252	0.8863	0.97322	1	17608	0	0.023252
USP53	6	0.95127	0.78028	0.84373	19075	0	0.17211	0.041348	0.26473	1	2411	2	0.17211
USP54	6	0.38661	0.17504	0.353506	10213	1	-0.028221	0.37418	0.76602	1	10301	2	-0.028221
USP6	6	0.96117	0.81358	0.867275	19338	0	0.1811	0.09667	0.43582	1	4364	3	0.1811
USP6NL	6	0.34371	0.15695	0.339878	9516	2	0.010053	0.27768	0.71305	1	8802	2	0.010053
USP7	6	5.93E-02	2.41E-03	3.2e-05	92	6	-0.77014	0.9999	1	1	20472	0	-0.77014
USP8	6	0.058601	0.0084815	0.055601	3161	3	-0.0069617	0.05525	0.33044	1	3044	3	-0.0069617
USP9X	6	0.0052251	0.00023895	0.005208	942	3	-0.37518	0.6688	0.909	1	14347	1	-0.37518
USP9Y	6	0.7743	0.48309	0.643289	15456	1	0.10608	0.12026	0.48945	1	5018	2	0.10608
USPL1	6	0.11868	0.033907	0.144821	4760	3	-0.13113	0.94833	0.99254	1	18954	0	-0.13113
UST	6	0.97321	0.8743	0.914804	19657	0	0.084779	0.14168	0.52421	1	5581	2	0.084779
UTF1	6	0.43519	0.21496	0.401292	10950	2	-0.14424	0.95939	0.99468	1	19219	0	-0.14424
UTP11L	6	0.93596	0.74611	0.823127	18662	0	0.037347	0.45416	0.82257	1	11583	2	0.037347
UTP14A	6	0.012744	0.00099897	0.014423	1438	4	-0.62033	0.97414	0.99716	1	19558	0	-0.62033
UTP14C	6	0.099281	0.025789	0.124352	4293	3	-0.085807	0.43717	0.8089	1	11280	2	-0.085807
UTP15	6	0.29248	0.12671	0.298336	8681	2	-0.17565	0.75332	0.92713	1	15364	1	-0.17565
UTP18	6	0.0071517	0.00041449	0.007703	1102	4	-0.51723	0.91341	0.98294	1	18189	0	-0.51723
UTP20	6	0.0078912	0.00045066	0.008138	1142	5	-0.34402	0.97366	0.99716	1	19546	0	-0.34402
UTP23	6	0.035542	0.0045541	0.040064	2328	2	-0.0085775	0.088163	0.41312	1	4138	2	-0.0085775
UTP3	6	2.15E-01	2.41E-03	3.2e-05	146	5	-0.7997	0.93508	0.98984	1	18645	0	-0.7997
UTP6	6	0.034953	0.0044851	0.040064	2298	3	-0.13539	0.73909	0.92379	1	15176	1	-0.13539
UTRN	6	0.89414	0.64164	0.751786	17644	0	0.27719	0.0030879	0.040797	1	386	5	0.27719
UTS2	6	0.030491	0.0037974	0.037038	2129	3	-0.19002	0.81958	0.94656	1	16308	1	-0.19002
UTS2B	6	0.9534	0.78368	0.844566	19142	0	0.32914	0.00076522	0.016904	1	185	5	0.32914
UTS2R	6	0.36177	0.16543	0.342425	9804	1	-0.050297	0.73312	0.92246	1	15094	1	-0.050297
UTY	6	0.92298	0.71382	0.801943	18346	0	0.055794	0.0082851	0.099069	1	766	3	0.055794
UVRAG	6	0.050343	0.0065993	0.047775	2870	3	-0.34385	0.51109	0.85637	1	12512	2	-0.34385
UVSSA	6	0.0052037	0.00023895	0.005208	941	4	-0.42489	0.97456	0.9972	1	19575	0	-0.42489
UXS1	6	0.19354	0.069322	0.218458	6534	3	-0.16719	0.9454	0.99199	1	18878	0	-0.16719
UXT	6	0.017047	0.0017547	0.022706	1588	2	-0.095238	0.94864	0.99269	1	18965	0	-0.095238
VAC14	6	0.33452	0.14638	0.323082	9350	2	0.070366	0.19478	0.61097	1	7015	3	0.070366
