id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna
Hnrnpa3	4	0.68118	0.8086	1	16341	2	0.692	0.69188	1	14099	0
Gjb5	4	0.68118	0.8086	1	16342	2	0.84306	0.84286	1	17253	0
Zfp398	4	0.68118	0.8086	1	16343	2	0.29085	0.2906	1	5954	1
SGR000122354.1_XPR003.1	1	0.68191	0.68196	1	16344	0	0.31809	0.3182	1	6491	0
SGR000121714.1_XPR003.1	1	0.68191	0.68196	1	16345	0	0.31809	0.3182	1	6489	0
SGR000121693.1_XPR003.1	1	0.68191	0.68196	1	16346	0	0.31809	0.3182	1	6490	0
Noc3l	4	0.68303	0.81007	1	16347	1	0.77518	0.775	1	15814	0
Polr1d	4	0.68303	0.81007	1	16348	1	0.65462	0.65451	1	13342	0
Mbd1	4	0.68303	0.81007	1	16349	1	0.11348	0.13218	0.994266	2723	1
Olfr1225	4	0.68303	0.81007	1	16350	1	0.18264	0.19084	1	3924	1
Reps1	4	0.68303	0.81007	1	16351	1	0.60154	0.60132	1	12243	0
F2rl3	4	0.68303	0.81007	1	16352	1	0.47109	0.47077	1	9564	0
Defb14	4	0.68303	0.81007	1	16353	1	0.27931	0.27954	1	5727	1
Galnt15	4	0.68303	0.81007	1	16354	1	0.19562	0.20226	1	4158	1
Olfr117	4	0.68303	0.81007	1	16355	1	0.37693	0.3764	1	7659	0
Spz1	4	0.68303	0.81007	1	16356	1	0.39091	0.39049	1	7933	0
Onecut2	4	0.68303	0.81007	1	16357	1	0.14874	0.16163	0.998059	3333	1
Slmap	4	0.68303	0.81007	1	16358	1	0.74519	0.74504	1	15231	0
Prickle2	4	0.68303	0.81007	1	16359	1	0.13919	0.15365	0.995199	3177	1
Blvrb	4	0.68303	0.81007	1	16360	1	0.40918	0.40884	1	8309	0
Zfp934	4	0.68303	0.81007	1	16361	1	0.7296	0.72947	1	14869	0
Olfr316	4	0.68303	0.81007	1	16362	1	0.7093	0.70911	1	14461	0
Cntf	4	0.68303	0.81007	1	16363	1	0.42911	0.42878	1	8732	0
Gm6460	4	0.68303	0.81007	1	16364	1	0.75547	0.75539	1	15453	0
Defb40	4	0.68303	0.81007	1	16365	1	0.096099	0.11805	0.993488	2433	1
Zbtb44	4	0.68303	0.81007	1	16366	1	0.64939	0.64929	1	13233	0
Tcte3	4	0.68303	0.81007	1	16367	2	0.77247	0.77232	1	15781	0
Rps27	4	0.68303	0.81007	1	16368	1	0.78378	0.78361	1	16007	0
Jak2	4	0.68303	0.81007	1	16369	1	2.71E-08	2.39E-07	0.00099	5	3
Rpgrip1l	4	0.68303	0.81007	1	16370	1	0.10884	0.12836	0.994188	2648	1
Fam89a	4	0.68303	0.81007	1	16371	1	0.34295	0.34237	1	6984	0
Aldh3b2	4	0.68303	0.81007	1	16372	1	0.45129	0.45095	1	9182	0
Olfr1352	4	0.68303	0.81007	1	16373	1	0.03179	0.057308	0.972836	1178	1
Tcf7l2	4	0.68303	0.81007	1	16374	1	0.0051797	0.011825	0.972836	219	1
Terf1	4	0.68303	0.81007	1	16375	1	0.78661	0.78645	1	16059	0
Wfdc2	4	0.68303	0.81007	1	16376	1	0.3484	0.34782	1	7098	0
Trmt11	4	0.68303	0.81007	1	16377	1	0.58257	0.58224	1	11819	0
Sncb	4	0.68303	0.81007	1	16378	1	0.17482	0.18401	1	3789	1
Ext1	4	0.68303	0.81007	1	16379	1	0.60405	0.60383	1	12301	0
SGR000121626.1_XPR003.1	1	0.68406	0.68413	1	16380	0	0.31594	0.31607	1	6439	0
SGR000122239.1_XPR003.1	1	0.68406	0.68413	1	16381	0	0.31594	0.31607	1	6440	0
Gm5901	4	0.68429	0.81105	1	16382	2	0.63361	0.6335	1	12919	0
Prpf40b	4	0.68435	0.81109	1	16383	2	0.36022	0.35973	1	7320	0
Cirh1a	4	0.68512	0.81169	1	16384	1	0.58564	0.58537	1	11885	0
Dusp28	4	0.68512	0.81169	1	16385	1	0.64343	0.64337	1	13111	0
SGR000122056.1_XPR003.1	1	0.68518	0.68521	1	16386	0	0.31482	0.31494	1	6416	0
SGR000122076.1_XPR003.1	1	0.68634	0.68636	1	16387	0	0.31366	0.31378	1	6396	0
Pacs2	4	0.68637	0.81269	1	16388	1	0.54623	0.5457	1	11054	0
Olfr385	4	0.68649	0.81279	1	16389	1	0.82704	0.82692	1	16962	0
Ampd2	4	0.68666	0.81293	1	16390	1	0.3096	0.30909	1	6309	1
Dpagt1	4	0.68741	0.81353	1	16391	2	0.79566	0.79551	1	16250	0
Cnn2	4	0.68741	0.81353	1	16392	2	0.33108	0.33053	1	6746	0
Prl8a1	4	0.68741	0.81353	1	16393	2	0.13829	0.15287	0.995199	3163	1
Nufip1	4	0.68741	0.81353	1	16394	2	0.88827	0.88821	1	18190	0
Ccnd2	4	0.68741	0.81353	1	16395	2	0.33018	0.32963	1	6727	0
Fmo5	4	0.68741	0.81353	1	16396	2	0.33204	0.33148	1	6762	0
Ppp1r3d	4	0.68741	0.81353	1	16397	2	0.3579	0.35736	1	7277	0
Mynn	4	0.68741	0.81353	1	16398	2	0.49992	0.49949	1	10135	0
Mobp	4	0.68741	0.81353	1	16399	2	0.39866	0.39831	1	8103	0
0610007P14Rik	4	0.68741	0.81353	1	16400	2	0.64567	0.64557	1	13155	0
Mzf1	4	0.68741	0.81353	1	16401	2	0.20197	0.20783	1	4267	1
Prmt1	4	0.68741	0.81353	1	16402	2	0.31754	0.31708	1	6475	0
Lce1a2	4	0.68741	0.81353	1	16403	2	0.61416	0.61402	1	12513	0
Micall2	4	0.68741	0.81353	1	16404	2	0.31514	0.3147	1	6422	0
Atp2b1	4	0.68741	0.81353	1	16405	2	0.77518	0.775	1	15836	0
Stox1	4	0.68741	0.81353	1	16406	2	0.029861	0.054042	0.972836	1108	1
Stip1	4	0.68741	0.81353	1	16407	2	0.79566	0.79551	1	16245	0
Ostc	4	0.68741	0.81353	1	16408	2	0.52371	0.52332	1	10608	0
Dsn1	4	0.68741	0.81353	1	16409	2	0.34625	0.34565	1	7054	0
Edf1	4	0.68741	0.81353	1	16410	2	0.81766	0.81754	1	16705	0
Defb12	4	0.68741	0.81353	1	16411	2	0.026191	0.04786	0.972836	989	2
1600015I10Rik	4	0.68741	0.81353	1	16412	2	0.50728	0.50683	1	10295	0
Abcf1	4	0.68741	0.81353	1	16413	2	0.41176	0.41146	1	8361	0
Fabp2	4	0.68741	0.81353	1	16414	2	0.50414	0.50366	1	10221	0
Sdr16c6	4	0.68741	0.81353	1	16415	2	0.41322	0.41293	1	8393	0
Mettl6	4	0.68741	0.81353	1	16416	2	0.67102	0.67096	1	13669	0
Rhox2b	4	0.68741	0.81353	1	16417	2	0.91746	0.91744	1	18849	0
Ptrh1	4	0.68741	0.81353	1	16418	2	0.087337	0.11095	0.986944	2296	1
Chmp4b	4	0.68741	0.81353	1	16419	2	0.70355	0.70338	1	14339	0
Ssxb1	4	0.68741	0.81353	1	16420	2	0.081603	0.10645	0.986944	2194	1
Ufsp1	4	0.68741	0.81353	1	16421	2	0.4947	0.49427	1	10036	0
Fam98c	4	0.68741	0.81353	1	16422	2	0.36641	0.36591	1	7443	0
Gm10413	4	0.68741	0.81353	1	16423	2	0.70355	0.70338	1	14329	0
Ctgf	4	0.68741	0.81353	1	16424	2	0.49979	0.49935	1	10132	0
Cdc7	4	0.68741	0.81353	1	16425	2	0.73833	0.73815	1	15069	0
Sirpb1b	4	0.68741	0.81353	1	16426	2	0.12233	0.13949	0.994814	2873	1
Lsm2	4	0.68741	0.81353	1	16427	2	0.76927	0.76914	1	15715	0
Gpr63	4	0.68741	0.81353	1	16428	2	0.40732	0.407	1	8275	0
6330408A02Rik	4	0.68741	0.81353	1	16429	2	0.92452	0.92458	1	18981	0
Rcl1	4	0.68741	0.81353	1	16430	2	0.71745	0.71727	1	14634	0
Ifna16	4	0.68741	0.81353	1	16431	2	0.028524	0.051739	0.972836	1064	1
1700016D06Rik	4	0.68741	0.81353	1	16432	2	0.73996	0.73979	1	15115	0
Arhgap15	4	0.68741	0.81353	1	16433	2	0.059508	0.08874	0.977076	1824	1
Rbak	4	0.68741	0.81353	1	16434	2	0.10857	0.12814	0.994188	2641	1
Nsdhl	4	0.68741	0.81353	1	16435	2	0.32684	0.32625	1	6658	0
Hcar2	4	0.68741	0.81353	1	16436	2	0.86168	0.86141	1	17641	0
Pydc4	4	0.68741	0.81353	1	16437	2	0.44825	0.4479	1	9115	0
Wnt1	4	0.68741	0.81353	1	16438	2	0.4382	0.43785	1	8914	0
Gucy2c	4	0.68741	0.81353	1	16439	2	0.15407	0.16616	0.998265	3426	1
Ptk2b	4	0.68741	0.81353	1	16440	2	0.20107	0.20705	1	4248	1
Serpina3a	4	0.68741	0.81353	1	16441	2	0.036821	0.065801	0.972836	1346	1
Gm5592	4	0.68741	0.81353	1	16442	2	0.53934	0.53885	1	10910	0
Acsl1	4	0.68741	0.81353	1	16443	2	0.020343	0.038062	0.972836	772	2
BC048609	4	0.68741	0.81353	1	16444	2	0.44534	0.44505	1	9061	0
Slc12a9	4	0.68741	0.81353	1	16445	2	0.2469	0.24881	1	5086	1
Tbc1d5	4	0.68741	0.81353	1	16446	2	0.83535	0.83525	1	17117	0
Olfr847	4	0.68741	0.81353	1	16447	2	0.40413	0.40385	1	8216	0
Eif5	4	0.68741	0.81353	1	16448	2	0.78103	0.78084	1	15964	0
Evc2	4	0.68741	0.81353	1	16449	2	0.32458	0.32401	1	6613	0
Ddx10	4	0.68741	0.81353	1	16450	2	0.72663	0.72652	1	14820	0
Lhx6	4	0.68741	0.81353	1	16451	2	0.30568	0.30513	1	6234	1
SGR000121883.1_XPR003.1	1	0.68859	0.68863	1	16452	0	0.31141	0.31151	1	6350	0
Primpol	4	0.68934	0.81418	1	16453	1	0.45361	0.45329	1	9224	0
Xlr5b	4	0.68934	0.81418	1	16454	1	0.76083	0.76068	1	15535	0
Car1	4	0.68934	0.81418	1	16455	1	0.67527	0.67522	1	13751	0
Gm4303	4	0.68934	0.81418	1	16456	1	0.71921	0.71906	1	14672	0
Cand1	4	0.68934	0.81418	1	16457	1	0.38958	0.38914	1	7905	0
Gna14	4	0.68934	0.81418	1	16458	1	0.57803	0.57762	1	11722	0
Layn	4	0.68934	0.81418	1	16459	1	0.49866	0.49824	1	10113	0
Rictor	4	0.68934	0.81418	1	16460	1	0.11782	0.13569	0.994266	2797	1
Hars	4	0.68934	0.81418	1	16461	1	0.69959	0.69943	1	14243	0
Bpifa1	4	0.68934	0.81418	1	16462	1	0.44896	0.44864	1	9133	0
Mfge8	4	0.68934	0.81418	1	16463	1	0.022337	0.041406	0.972836	844	2
Zfp759	4	0.68934	0.81418	1	16464	1	0.21175	0.21662	1	4445	1
Trim44	4	0.68934	0.81418	1	16465	1	0.02996	0.054209	0.972836	1112	1
Smarcc2	4	0.68934	0.81418	1	16466	1	0.12444	0.14127	0.994909	2911	1
Scg3	4	0.68934	0.81418	1	16467	1	0.53084	0.53035	1	10739	0
Snrnp35	4	0.68934	0.81418	1	16468	1	0.79566	0.79551	1	16242	0
Prmt3	4	0.68934	0.81418	1	16469	1	0.40667	0.40634	1	8260	0
Sema3f	4	0.68934	0.81418	1	16470	1	0.32654	0.32597	1	6650	0
Fhl4	4	0.68934	0.81418	1	16471	1	0.15072	0.1633	0.998059	3366	1
Lce1m	4	0.68934	0.81418	1	16472	1	0.0001772	0.00058768	0.527847	22	2
Olfr594	4	0.68934	0.81418	1	16473	1	0.54492	0.5444	1	11028	0
Prlr	4	0.68934	0.81418	1	16474	1	0.17302	0.18246	1	3751	1
Calr4	4	0.68934	0.81418	1	16475	1	0.065635	0.093604	0.978087	1933	1
Rpf1	4	0.68934	0.81418	1	16476	1	0.11846	0.13622	0.994266	2807	1
Fig4	4	0.68934	0.81418	1	16477	1	0.7221	0.72195	1	14727	0
SGR000121610.1_XPR003.1	1	0.68955	0.6896	1	16478	0	0.31045	0.31054	1	6329	0
SGR000121842.1_XPR003.1	1	0.69065	0.69071	1	16479	0	0.30935	0.30938	1	6302	0
Sh3tc2	4	0.69092	0.81464	1	16480	1	0.02547	0.046658	0.972836	962	1
Isy1	4	0.69092	0.81464	1	16481	1	0.76539	0.76522	1	15645	0
Mrpl32	4	0.69141	0.81478	1	16482	1	0.49716	0.49671	1	10085	0
Caap1	4	0.6921	0.81498	1	16483	1	0.8446	0.84438	1	17302	0
Gpx2	4	0.6921	0.81498	1	16484	1	0.042381	0.074944	0.972836	1542	2
SGR000122114.1_XPR003.1	1	0.69439	0.69443	1	16485	0	0.30561	0.30559	1	6232	0
Prkar2a	4	0.6951	0.8159	1	16486	1	0.6517	0.65159	1	13277	0
Syngr3	4	0.6951	0.8159	1	16487	1	0.31413	0.3137	1	6401	0
Crisp1	4	0.6951	0.8159	1	16488	1	0.01172	0.023225	0.972836	452	1
Notum	4	0.6951	0.8159	1	16489	1	0.17806	0.18683	1	3851	1
Ntmt1	4	0.6951	0.8159	1	16490	1	0.84922	0.849	1	17411	0
Rfx5	4	0.6951	0.8159	1	16491	1	0.25546	0.25686	1	5250	1
Ptger4	4	0.6951	0.8159	1	16492	1	0.60903	0.60885	1	12391	0
Sp140	4	0.6951	0.8159	1	16493	1	0.2495	0.25123	1	5128	1
Sfta2	4	0.6951	0.8159	1	16494	1	0.0031393	0.0082316	0.972836	153	2
Gm16532	4	0.6951	0.8159	1	16495	1	0.15398	0.16609	0.998265	3423	1
Lgals4	4	0.6951	0.8159	1	16496	1	0.020423	0.038191	0.972836	776	2
Cpeb3	4	0.6951	0.8159	1	16497	1	0.41186	0.41155	1	8363	0
Serpinb6e	4	0.6951	0.8159	1	16498	1	0.79842	0.79829	1	16313	0
Col19a1	4	0.6951	0.8159	1	16499	1	0.50501	0.50454	1	10248	0
4430402I18Rik	4	0.6951	0.8159	1	16500	1	0.0025426	0.0070352	0.972836	123	3
Krt19	4	0.6951	0.8159	1	16501	1	0.19036	0.19763	1	4064	1
Bmp10	4	0.6951	0.8159	1	16502	1	0.18603	0.19383	1	3985	1
Bop1	4	0.6951	0.8159	1	16503	1	0.74131	0.74117	1	15124	0
Olfr916	4	0.6951	0.8159	1	16504	1	0.11089	0.13006	0.994266	2679	1
Vmn1r226	4	0.6951	0.8159	1	16505	1	0.25698	0.25832	1	5280	1
Ace	4	0.6951	0.8159	1	16506	1	0.3621	0.3616	1	7360	0
Tdo2	4	0.6951	0.8159	1	16507	1	0.13097	0.14666	0.994909	3029	1
Zfp738	4	0.6951	0.8159	1	16508	1	0.53704	0.53655	1	10868	0
Grn	4	0.6951	0.8159	1	16509	1	0.15345	0.16565	0.998265	3414	1
Acly	4	0.6951	0.8159	1	16510	1	0.82704	0.82692	1	16952	0
Mycbpap	4	0.6951	0.8159	1	16511	1	0.39187	0.39146	1	7956	0
Myo7b	4	0.6951	0.8159	1	16512	1	0.49722	0.49678	1	10088	0
Ly6e	4	0.6951	0.8159	1	16513	1	0.09295	0.11553	0.989168	2391	1
Abca4	4	0.6951	0.8159	1	16514	1	0.47693	0.4766	1	9686	0
Crb1	4	0.6951	0.8159	1	16515	1	0.31197	0.31155	1	6364	1
Slc35f1	4	0.6951	0.8159	1	16516	1	0.23006	0.23323	1	4761	1
Tslp	4	0.6951	0.8159	1	16517	1	0.56282	0.56234	1	11413	0
Foxa2	4	0.6951	0.8159	1	16518	1	0.51544	0.51494	1	10455	0
Myf5	4	0.6951	0.8159	1	16519	1	0.3547	0.35416	1	7220	0
SGR000121922.1_XPR003.1	1	0.69536	0.69542	1	16520	0	0.30464	0.30462	1	6213	0
Gm8298	4	0.6969	0.81641	1	16521	1	0.78064	0.78043	1	15932	0
Ebag9	4	0.6969	0.81641	1	16522	1	0.081722	0.10654	0.986944	2196	1
Gm6121	3	0.6969	0.74639	1	16523	1	0.84764	0.84774	1	17369	0
SGR000121787.1_XPR003.1	1	0.69735	0.6974	1	16524	0	0.30265	0.30262	1	6176	0
Nudt15	4	0.69807	0.81677	1	16525	1	0.28157	0.2817	1	5771	1
Abca7	4	0.69807	0.81677	1	16526	1	0.61237	0.61219	1	12467	0
Eif3d	4	0.70078	0.8176	1	16527	1	0.60843	0.6082	1	12369	0
Cct2	4	0.70078	0.8176	1	16528	1	0.83383	0.8337	1	17060	0
Tm9sf3	4	0.70078	0.8176	1	16529	1	0.70241	0.70223	1	14308	0
Prss3	4	0.70078	0.8176	1	16530	1	0.14582	0.15919	0.995978	3290	1
AI846148	4	0.70078	0.8176	1	16531	1	0.080795	0.10575	0.986944	2180	1
Lrrc28	4	0.70078	0.8176	1	16532	1	0.21459	0.21919	1	4493	1
D3Ertd254e	4	0.70078	0.8176	1	16533	1	0.62556	0.6255	1	12749	0
Golph3	4	0.70078	0.8176	1	16534	1	0.45567	0.45538	1	9265	0
Med22	4	0.70078	0.8176	1	16535	1	0.68599	0.68593	1	13980	0
Htra2	4	0.70078	0.8176	1	16536	1	0.47395	0.4736	1	9625	0
Gpr151	4	0.70078	0.8176	1	16537	1	0.60424	0.60401	1	12306	0
Tbcc	4	0.70078	0.8176	1	16538	1	0.60306	0.60285	1	12280	0
Pspn	4	0.70078	0.8176	1	16539	1	0.1074	0.12721	0.994188	2619	1
Fancf	4	0.70078	0.8176	1	16540	1	0.41603	0.41573	1	8451	0
Fam76a	4	0.70078	0.8176	1	16541	1	0.54799	0.54749	1	11098	0
H2bfm	4	0.70078	0.8176	1	16542	1	0.6096	0.6094	1	12407	0
Smim8	4	0.70078	0.8176	1	16543	1	0.26696	0.26767	1	5479	1
Vmn1r177	4	0.70078	0.8176	1	16544	1	0.15572	0.16759	0.998265	3454	1
Klf7	4	0.70078	0.8176	1	16545	1	0.73943	0.73924	1	15104	0
C1rb	4	0.70078	0.8176	1	16546	1	0.076748	0.10244	0.986944	2107	1
Wnt7a	4	0.70078	0.8176	1	16547	1	0.32658	0.326	1	6651	0
Slc22a12	4	0.70078	0.8176	1	16548	1	0.048094	0.079812	0.972983	1647	1
Dusp15	4	0.70078	0.8176	1	16549	1	0.010459	0.021056	0.972836	405	2
Ncmap	4	0.70078	0.8176	1	16550	1	0.49574	0.49531	1	10052	0
SGR000122372.1_XPR003.1	1	0.70125	0.70134	1	16551	0	0.29875	0.29869	1	6105	0
SGR000122240.1_XPR003.1	1	0.70231	0.70242	1	16552	0	0.29769	0.29763	1	6089	0
L3mbtl1	4	0.70352	0.81843	1	16553	1	0.3645	0.36397	1	7405	0
SGR000121833.1_XPR003.1	1	0.7052	0.70534	1	16554	0	0.2948	0.2947	1	6037	0
Gm10229	4	0.70626	0.81929	1	16555	1	0.57101	0.57052	1	11575	0
Mtr	4	0.70626	0.81929	1	16556	1	0.78958	0.78943	1	16128	0
Ghrhr	4	0.70626	0.81929	1	16557	1	0.22956	0.2328	1	4746	1
Tbp	4	0.70626	0.81929	1	16558	1	0.34238	0.3418	1	6971	0
Slc2a12	4	0.70626	0.81929	1	16559	1	0.48984	0.48946	1	9935	0
Fgd1	4	0.70626	0.81929	1	16560	1	0.63273	0.63263	1	12896	0
Cyhr1	4	0.70626	0.81929	1	16561	1	0.43325	0.4329	1	8822	0
Mrpl57	4	0.70626	0.81929	1	16562	1	0.75818	0.75802	1	15479	0
Azin2	4	0.70626	0.81929	1	16563	1	0.27658	0.27687	1	5671	1
Mroh4	4	0.70626	0.81929	1	16564	1	0.44831	0.44797	1	9117	0
Lrguk	4	0.70626	0.81929	1	16565	1	0.35356	0.35303	1	7197	0
Slc45a3	4	0.70626	0.81929	1	16566	1	0.58559	0.58531	1	11883	0
Pou3f1	4	0.70626	0.81929	1	16567	1	0.65873	0.65866	1	13428	0
Triml2	4	0.70626	0.81929	1	16568	1	0.069862	0.097016	0.982539	2002	1
Ttl	4	0.70626	0.81929	1	16569	1	0.3798	0.37929	1	7712	0
Hspa4l	4	0.70626	0.81929	1	16570	1	0.8647	0.86452	1	17696	0
H2afb1	4	0.70626	0.81929	1	16571	1	0.52891	0.52848	1	10704	0
Cped1	4	0.70626	0.81929	1	16572	1	0.43044	0.4301	1	8763	0
Lsm14a	4	0.70626	0.81929	1	16573	1	0.80799	0.80783	1	16516	0
SGR000122266.1_XPR003.1	1	0.70722	0.70733	1	16574	0	0.29278	0.29266	1	5995	0
SGR000121520.1_XPR003.1	1	0.70722	0.70733	1	16575	0	0.29278	0.29266	1	5996	0
SGR000121478.1_XPR003.1	1	0.70722	0.70733	1	16576	0	0.29278	0.29266	1	5997	0
SGR000121616.1_XPR003.1	1	0.70842	0.70855	1	16577	0	0.29158	0.29147	1	5970	0
Glrx2	4	0.70894	0.82013	1	16578	1	0.029168	0.052852	0.972836	1085	1
Srrm4	4	0.70904	0.82017	1	16579	1	0.34498	0.34441	1	7025	0
SGR000122369.1_XPR003.1	1	0.70911	0.70923	1	16580	0	0.29089	0.29075	1	5955	0
Phactr2	4	0.71173	0.82099	1	16581	1	0.058686	0.088116	0.977076	1808	1
Bmp3	4	0.71173	0.82099	1	16582	1	0.52907	0.52864	1	10708	0
Olfr1163	4	0.71173	0.82099	1	16583	1	0.291	0.29074	1	5958	1
Ccl3	4	0.71173	0.82099	1	16584	1	0.48941	0.48902	1	9927	0
Cabp7	4	0.71173	0.82099	1	16585	1	0.32662	0.32604	1	6652	0
Gm15800	4	0.71173	0.82099	1	16586	1	0.23035	0.23351	1	4768	1
Pwp2	4	0.71173	0.82099	1	16587	1	0.11745	0.13538	0.994266	2790	1
Fam221b	4	0.71173	0.82099	1	16588	1	0.22397	0.22767	1	4653	1
Chil6	4	0.71173	0.82099	1	16589	1	0.53533	0.5348	1	10832	0
Ghr	4	0.71173	0.82099	1	16590	1	0.029762	0.053875	0.972836	1105	1
Prl3d2	4	0.71173	0.82099	1	16591	1	0.56206	0.56155	1	11398	0
Tmem106c	4	0.71173	0.82099	1	16592	1	0.15161	0.16404	0.998265	3382	1
Pi15	4	0.71173	0.82099	1	16593	1	0.86168	0.86141	1	17653	0
Kcnh4	4	0.71173	0.82099	1	16594	1	0.22208	0.22595	1	4618	1
Agbl5	4	0.71173	0.82099	1	16595	1	0.75912	0.75894	1	15511	0
Plrg1	4	0.71173	0.82099	1	16596	1	0.6731	0.67306	1	13710	0
Magohb	4	0.71173	0.82099	1	16597	1	0.08127	0.10616	0.986944	2190	1
Cep70	4	0.71173	0.82099	1	16598	1	0.25538	0.25678	1	5248	1
Nrg3	4	0.71173	0.82099	1	16599	1	0.30687	0.3063	1	6260	1
Cdca7	4	0.71173	0.82099	1	16600	1	0.28299	0.28309	1	5798	1
Srcin1	4	0.71173	0.82099	1	16601	1	0.040312	0.07157	0.972836	1476	1
Olfr134	4	0.71173	0.82099	1	16602	1	0.44967	0.44935	1	9148	0
Grik5	4	0.71173	0.82099	1	16603	1	0.052283	0.08315	0.974502	1718	1
Lifr	4	0.71173	0.82099	1	16604	1	0.39413	0.39373	1	8004	0
SGR000121556.1_XPR003.1	1	0.71242	0.71258	1	16605	0	0.28758	0.28744	1	5893	0
SGR000122227.1_XPR003.1	1	0.71317	0.71334	1	16606	0	0.28683	0.28668	1	5882	0
SGR000121397.1_XPR003.1	1	0.71317	0.71334	1	16607	0	0.28683	0.28668	1	5881	0
SGR000121669.1_XPR003.1	1	0.7139	0.71406	1	16608	0	0.2861	0.28596	1	5865	0
Csad	4	0.71392	0.82169	1	16609	1	0.28227	0.28239	1	5783	0
Eif5a	4	0.71392	0.82169	1	16610	1	0.81429	0.81416	1	16638	0
Trim67	4	0.71392	0.82169	1	16611	1	0.56993	0.56945	1	11551	0
Accsl	4	0.71439	0.82186	1	16612	1	0.3282	0.3276	1	6686	0
Plxdc2	4	0.71457	0.82191	1	16613	1	0.084023	0.10833	0.986944	2231	1
SGR000121656.1_XPR003.1	1	0.71522	0.7154	1	16614	0	0.28478	0.2846	1	5838	0
SGR000122360.1_XPR003.1	1	0.71627	0.71645	1	16615	0	0.28373	0.28356	1	5814	0
SGR000122343.1_XPR003.1	1	0.71627	0.71645	1	16616	0	0.28373	0.28356	1	5813	0
SGR000122353.1_XPR003.1	1	0.71713	0.71731	1	16617	0	0.28287	0.28269	1	5796	0
Nt5m	4	0.71732	0.8228	1	16618	1	0.042213	0.074679	0.972836	1537	2
BC051142	4	0.71732	0.8228	1	16619	1	0.88827	0.88821	1	18192	0
1700021K19Rik	4	0.71732	0.8228	1	16620	1	0.29143	0.29115	1	5968	1
Olfr926	4	0.71732	0.8228	1	16621	1	0.75818	0.75802	1	15473	0
Ube2v2	4	0.71732	0.8228	1	16622	1	0.68314	0.68311	1	13908	0
Zxdb	4	0.71732	0.8228	1	16623	1	0.81287	0.81274	1	16631	0
Dbf4	4	0.71732	0.8228	1	16624	1	0.72371	0.72358	1	14777	0
Iscu	4	0.71732	0.8228	1	16625	1	0.70729	0.70714	1	14424	0
Lyrm5	4	0.71732	0.8228	1	16626	1	0.58341	0.58306	1	11840	0
Shkbp1	4	0.71732	0.8228	1	16627	1	0.13865	0.15318	0.995199	3168	1
Ceacam11	4	0.71732	0.8228	1	16628	1	0.45884	0.45856	1	9328	0
Gm14548	4	0.71732	0.8228	1	16629	1	0.82563	0.82549	1	16911	0
Vmn2r15	4	0.71732	0.8228	1	16630	1	0.30795	0.30739	1	6278	1
Dtx3l	4	0.71732	0.8228	1	16631	1	0.62633	0.62625	1	12770	0
Gm12253	4	0.71732	0.8228	1	16632	1	0.0047257	0.01104	0.972836	204	2
Amd1	4	0.71732	0.8228	1	16633	1	0.71413	0.7139	1	14570	0
Hps5	4	0.71732	0.8228	1	16634	1	0.16959	0.17945	1	3694	1
Tmod4	4	0.71732	0.8228	1	16635	1	0.60217	0.60195	1	12262	0
Olfr201	4	0.71732	0.8228	1	16636	1	0.028889	0.052357	0.972836	1079	2
Kif27	4	0.71732	0.8228	1	16637	1	0.04052	0.071916	0.972836	1484	2
Olfr70	4	0.71732	0.8228	1	16638	1	0.79566	0.79551	1	16255	0
Slc13a5	4	0.71732	0.8228	1	16639	1	0.01899	0.035759	0.972836	713	2
Olfr598	4	0.71732	0.8228	1	16640	1	0.34531	0.34474	1	7032	0
Gm5114	4	0.71732	0.8228	1	16641	1	0.55811	0.55756	1	11314	0
Hist1h2an	4	0.71732	0.8228	1	16642	1	0.72371	0.72358	1	14759	0
Dlg4	4	0.71732	0.8228	1	16643	1	0.65199	0.65189	1	13281	0
Bdp1	4	0.71732	0.8228	1	16644	1	0.10022	0.12134	0.993488	2497	1
Bahd1	4	0.71732	0.8228	1	16645	1	0.54355	0.54305	1	11001	0
Efemp2	4	0.71732	0.8228	1	16646	1	0.034949	0.062624	0.972836	1279	1
Arhgef2	4	0.71732	0.8228	1	16647	1	0.23723	0.23981	1	4907	1
Olfr251	4	0.71732	0.8228	1	16648	1	0.16607	0.17641	1	3632	1
Sds	4	0.71732	0.8228	1	16649	1	0.77518	0.775	1	15839	0
Als2cr11	4	0.71927	0.82346	1	16650	1	0.41517	0.41488	1	8437	0
Rbm8a	4	0.71927	0.82346	1	16651	1	0.59422	0.59398	1	12076	0
SGR000122052.1_XPR003.1	1	0.72189	0.7221	1	16652	0	0.27811	0.27798	1	5701	0
SGR000122191.1_XPR003.1	1	0.72208	0.72231	1	16653	0	0.27792	0.27781	1	5695	0
Rbmxl1	4	0.72306	0.82469	1	16654	1	0.47899	0.47869	1	9719	0
Anxa9	4	0.72306	0.82469	1	16655	1	0.095206	0.11734	0.992856	2422	1
Cd300lg	4	0.72306	0.82469	1	16656	1	0.031395	0.056643	0.972836	1167	1
Akr1e1	4	0.72306	0.82469	1	16657	1	0.40266	0.40235	1	8184	0
Bcl11a	4	0.72306	0.82469	1	16658	1	0.44445	0.44413	1	9036	0
Atp5c1	4	0.72306	0.82469	1	16659	1	0.76352	0.76334	1	15607	0
